5.012277867884707971e-01 5.139239558786975470e-01 5.275178875549396684e-01 5.420275857188608937e-01 4.693408312966195761e-01 4.652294917076769676e-01 4.291013073912551268e-01 3.851160376407022357e-01 3.826946663989481134e-01 3.143854913810859575e-01 3.301971787946552661e-01 2.894102730401245660e-01 2.548768790661007366e-01 2.261217366353109326e-01 2.168613758210987397e-01 1.897755060188857923e-01 1.558922135138323950e-01
6.616172412843918105e-01 6.742662811752546670e-01 6.908367949727057811e-01 7.051468018495514745e-01 6.029871286509412842e-01 5.931412493684238285e-01 5.429078406432202852e-01 4.850277740147931893e-01 4.784313301090090675e-01 3.953093525166484490e-01 4.079106341591089424e-01 3.578723635519987512e-01 3.163312883137475717e-01 2.829461508587036711e-01 2.700819893140817829e-01 2.391498962122823313e-01 2.002330050505315984e-01
8.238076566656472588e-01 8.285855220385588416e-01 8.355820022888577059e-01 8.451039996096678664e-01 7.264044444980901627e-01 7.067694441501373159e-01 6.469072897926744226e-01 5.811015463535502690e-01 5.674953579088645172e-01 4.787234628902345412e-01 4.817713551088084745e-01 4.269088006272504510e-01 3.810734657469563302e-01 3.443712170507905457e-01 3.270181915130652706e-01 2.935970703139260674e-01 2.532936461244172932e-01
9.850635310236059983e-01 9.724217253447283715e-01 9.614030575638567999e-01 9.524036236314860071e-01 8.366265351467245814e-01 8.033406842374654078e-01 7.400613952651440286e-01 6.731946342383268167e-01 6.497091534030521309e-01 5.634485843048494536e-01 5.513604882072768998e-01 4.955820707878123565e-01 4.490403159583484238e-01 4.104830114965330456e-01 3.871651769252330566e-01 3.514438408096247635e-01 3.133927914577919194e-01
1.144703115041834973e+00 1.105167971629246404e+00 1.067472471941800283e+00 1.031840196615347871e+00 9.323706650235916715e-01 8.850324726691809474e-01 8.228078175689081952e-01 7.604168059272587987e-01 7.247281689756738254e-01 6.448865956443424752e-01 6.145137433184053588e-01 5.600408272718423452e-01 5.156911253580781507e-01 4.781741115585584345e-01 4.490040209646383174e-01 4.110446446743696303e-01 3.726331295132103150e-01
1.262072632773185488e+00 1.200410396855815964e+00 1.141923456797600434e+00 1.086797131790424586e+00 9.998905207390594851e-01 9.411153768173486922e-01 8.786331512816445422e-01 8.194414734626980223e-01 7.735529346282462582e-01 7.029327921959980241e-01 6.623098922340595607e-01 6.095915094460742090e-01 5.654838547821950945e-01 5.275101569479265784e-01 4.942055437437605780e-01 4.567416429536960698e-01 4.202857977756326857e-01
1.278628159857688074e+00 1.206102355361376555e+00 1.138574798726841530e+00 1.075927304931033612e+00 1.000002889280815266e+00 9.378654961105790111e-01 8.775290585144482902e-01 8.207083329565155738e-01 7.706873420202766667e-01 7.103245871067939143e-01 6.673022564815196400e-01 6.183925510380559043e-01 5.761667932976672901e-01 5.390075718484237388e-01 5.042366214681182068e-01 4.690534113634051705e-01 4.361204021475322823e-01
1.280276591917664852e+00 1.204819092251927515e+00 1.134388314527736918e+00 1.070083428503512346e+00 1.000002515576577933e+00 9.373719214687133983e-01 8.787767445888684525e-01 8.231577305582267190e-01 7.726281829826884273e-01 7.174060429448517739e-01 6.735965150611297192e-01 6.263611694688383524e-01 5.850362721244685149e-01 5.483521480763763334e-01 5.133888510234777547e-01 4.799193362152925357e-01 4.488474955255801757e-01
1.277329631628414619e+00 1.200224943256468890e+00 1.129890295665405997e+00 1.065675204342119153e+00 1.000003533876298034e+00 9.388701976487844325e-01 8.821089693665852272e-01 8.276886609849412046e-01 7.771765704899064042e-01 7.251573530816839419e-01 6.814691014437490590e-01 6.358734599953272948e-01 5.959792848208690375e-01 5.592289470435757304e-01 5.242047897302523074e-01 4.914532125658482298e-01 4.615204673436562044e-01
1.270020026342567165e+00 1.194012678005178962e+00 1.124905494340569634e+00 1.062089473924676675e+00 1.000003931428954607e+00 9.408432280061568287e-01 8.859951213775152379e-01 8.330080543894839984e-01 7.836081380207616798e-01 7.335401803650073438e-01 6.907086563026720860e-01 6.462228425866638482e-01 6.065968034600593972e-01 5.707804100579706441e-01 5.358954693682814741e-01 5.036527937094169571e-01 4.742319881275455784e-01
