# 'gmr_min', 'gmr_max', 'A0', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'gmr_med'
-0.20282506942749023 0.3953742980957031 310.5324325118258 -431.7912423341884 208.03349317916852 -35.56370360565719 0.3466360974814568 0.10533593494809095 -0.2128945993628831 0.32985687255859375
0.39537906646728516 0.48891258239746094 132.76386585861252 -202.80818323591865 115.149255818933 -25.5508807992712 1.6719743682612294 0.254755003663668 -0.2100898563062267 0.4447755813598633
0.48907470703125 0.5715341567993164 106.87591664160482 -145.76965240354005 80.72930747346811 -18.581057706816907 1.5234760545482184 0.4390938770046793 -0.21557529358413297 0.5308675765991211
0.5715494155883789 0.6526451110839844 106.57113938077919 -163.68039940601028 101.14436115573758 -25.648540035613973 2.204327242122695 0.69948221872702 -0.22823710799379995 0.6119823455810547
0.6526508331298828 0.7350330352783203 82.16379177234518 -148.52501676866234 104.04164129469176 -28.672568845878246 2.611896441083107 0.9329293299738101 -0.24005437709881447 0.6940174102783203
0.7351055145263672 0.8148841857910156 -139.53711788891815 106.45463263067329 6.241797361018267 -16.059878002884172 2.9545109775072005 1.0059120045665804 -0.24909682786652088 0.7768688201904297
0.8149309158325195 0.870391845703125 -241.44018883725556 309.65325870250837 -121.63896650926357 15.694832559990644 0.5743077161691309 1.0311443584663968 -0.24718948552798126 0.8464164733886719
0.8704319000244141 0.9101886749267578 -256.993545682828 281.513746335364 -90.26099868169452 9.005070925746024 0.6216255010515077 1.1111833622984753 -0.24533744374528538 0.8918914794921875
0.9101963043212891 0.9430055618286133 -229.48125816408677 269.0146065745902 -104.9626382726338 19.374272405995743 -1.1624339541042226 1.2182938218935842 -0.23791035343254358 0.9267520904541016
