-2.794999999999993889e+01 -2.736426243630918265e+01
-2.794899999999993767e+01 -2.735683836735829644e+01
-2.794799999999993645e+01 -2.734941574374746409e+01
-2.794699999999993523e+01 -2.734199456533543326e+01
-2.794599999999993400e+01 -2.733457483198094451e+01
-2.794499999999993278e+01 -2.732715654354274548e+01
-2.794399999999993156e+01 -2.731973969987957673e+01
-2.794299999999993034e+01 -2.731232430085018237e+01
-2.794199999999992912e+01 -2.730491034631331360e+01
-2.794099999999992789e+01 -2.729749783612770386e+01
-2.793999999999992667e+01 -2.729008677015210083e+01
-2.793899999999992545e+01 -2.728267714824525214e+01
-2.793799999999992423e+01 -2.727526897026590547e+01
-2.793699999999992301e+01 -2.726786223607279780e+01
-2.793599999999992178e+01 -2.726045694552466969e+01
-2.793499999999992056e+01 -2.725305309848027235e+01
-2.793399999999991934e+01 -2.724565069479835344e+01
-2.793299999999991812e+01 -2.723824973433764285e+01
-2.793199999999991689e+01 -2.723085021695690244e+01
-2.793099999999991567e+01 -2.722345214251486212e+01
-2.792999999999991445e+01 -2.721605551087027663e+01
-2.792899999999991323e+01 -2.720866032188187944e+01
-2.792799999999991201e+01 -2.720126657540842174e+01
-2.792699999999991078e+01 -2.719387427130865120e+01
-2.792599999999990956e+01 -2.718648340944130126e+01
-2.792499999999990834e+01 -2.717909398966512313e+01
-2.792399999999990712e+01 -2.717170601183886447e+01
-2.792299999999990590e+01 -2.716431947582125872e+01
-2.792199999999990467e+01 -2.715693438147106065e+01
-2.792099999999990345e+01 -2.714955072864700014e+01
-2.791999999999990223e+01 -2.714216851720783907e+01
-2.791899999999990101e+01 -2.713478774701231089e+01
-2.791799999999989979e+01 -2.712740841791916324e+01
-2.791699999999989856e+01 -2.712003052978714379e+01
-2.791599999999989734e+01 -2.711265408247498243e+01
-2.791499999999989612e+01 -2.710527907584144458e+01
-2.791399999999989490e+01 -2.709790550974525303e+01
-2.791299999999989367e+01 -2.709053338404517319e+01
-2.791199999999989245e+01 -2.708316269859992786e+01
-2.791099999999989123e+01 -2.707579345326827536e+01
-2.790999999999989001e+01 -2.706842564790895267e+01
-2.790899999999988879e+01 -2.706105928238071101e+01
-2.790799999999988756e+01 -2.705369435654228738e+01
-2.790699999999988634e+01 -2.704633087025242943e+01
-2.790599999999988512e+01 -2.703896882336987773e+01
-2.790499999999988390e+01 -2.703160821575337991e+01
-2.790399999999988268e+01 -2.702424904726168364e+01
-2.790299999999988145e+01 -2.701689131775352948e+01
-2.790199999999988023e+01 -2.700953502708765797e+01
-2.790099999999987901e+01 -2.700218017512281676e+01
-2.789999999999987779e+01 -2.699482676171774997e+01
-2.789899999999987656e+01 -2.698747478673120526e+01
-2.789799999999987534e+01 -2.698012425002191605e+01
-2.789699999999987412e+01 -2.697277515144864068e+01
-2.789599999999987290e+01 -2.696542749087011259e+01
-2.789499999999987168e+01 -2.695808126814507588e+01
-2.789399999999987045e+01 -2.695073648313228176e+01
-2.789299999999986923e+01 -2.694339313569046723e+01
-2.789199999999986801e+01 -2.693605122567838350e+01
-2.789099999999986679e+01 -2.692871075295477112e+01
-2.788999999999986557e+01 -2.692137171737837420e+01
-2.788899999999986434e+01 -2.691403411880794039e+01
-2.788799999999986312e+01 -2.690669795710219958e+01
-2.788699999999986190e+01 -2.689936323211991720e+01
-2.788599999999986068e+01 -2.689202994371982314e+01
-2.788499999999985945e+01 -2.688469809176066860e+01
-2.788399999999985823e+01 -2.687736767610119415e+01
-2.788299999999985701e+01 -2.687003869660014033e+01
-2.788199999999985579e+01 -2.686271115311625834e+01
-2.788099999999985457e+01 -2.685538504550828520e+01
-2.787999999999985334e+01 -2.684806037363497566e+01
-2.787899999999985212e+01 -2.684073713735506672e+01
-2.787799999999985090e+01 -2.683341533652729538e+01
-2.787699999999984968e+01 -2.682609497101041995e+01
-2.787599999999984846e+01 -2.681877604066318099e+01
-2.787499999999984723e+01 -2.681145854534431550e+01
-2.787399999999984601e+01 -2.680414248491257112e+01
-2.787299999999984479e+01 -2.679682785922669552e+01
-2.787199999999984357e+01 -2.678951466814542570e+01
-2.787099999999984234e+01 -2.678220291152751997e+01
-2.786999999999984112e+01 -2.677489258923170112e+01
-2.786899999999983990e+01 -2.676758370111672747e+01
-2.786799999999983868e+01 -2.676027624704133956e+01
-2.786699999999983746e+01 -2.675297022686428505e+01
-2.786599999999983623e+01 -2.674566564044430805e+01
-2.786499999999983501e+01 -2.673836248764015266e+01
-2.786399999999983379e+01 -2.673106076831055233e+01
-2.786299999999983257e+01 -2.672376048231426182e+01
-2.786199999999983135e+01 -2.671646162951002168e+01
-2.786099999999983012e+01 -2.670916420975658312e+01
-2.785999999999982890e+01 -2.670186822291268314e+01
-2.785899999999982768e+01 -2.669457366883706584e+01
-2.785799999999982646e+01 -2.668728054738847533e+01
-2.785699999999982523e+01 -2.667998885842565926e+01
-2.785599999999982401e+01 -2.667269860180735463e+01
-2.785499999999982279e+01 -2.666540977739231266e+01
-2.785399999999982157e+01 -2.665812238503927745e+01
-2.785299999999982035e+01 -2.665083642460699309e+01
-2.785199999999981912e+01 -2.664355189595419660e+01
-2.785099999999981790e+01 -2.663626879893964627e+01
-2.784999999999981668e+01 -2.662898713342207202e+01
-2.784899999999981546e+01 -2.662170689926022504e+01
-2.784799999999981424e+01 -2.661442809631284234e+01
