-2.499949999999168782e+01 -3.597554396900368090e+01
-2.499849999999169015e+01 -3.565756141130600554e+01
-2.499749999999168892e+01 -3.546431613420644879e+01
-2.499649999999168770e+01 -3.532202280911874226e+01
-2.499549999999169003e+01 -3.520755864765275334e+01
-2.499449999999169236e+01 -3.511062482613163382e+01
-2.499349999999169114e+01 -3.502572828677546113e+01
-2.499249999999168992e+01 -3.494959078537768704e+01
-2.499149999999169225e+01 -3.488009838686568997e+01
-2.499049999999169458e+01 -3.481580829156789747e+01
-2.498949999999169336e+01 -3.475569197207321537e+01
-2.498849999999169214e+01 -3.469899054837166830e+01
-2.498749999999169447e+01 -3.464512824974320182e+01
-2.498649999999169680e+01 -3.459365803671926898e+01
-2.498549999999169557e+01 -3.454422602743501614e+01
-2.498449999999169435e+01 -3.449654742672341001e+01
-2.498349999999169668e+01 -3.445038976390696916e+01
-2.498249999999169901e+01 -3.440556092756379059e+01
-2.498149999999169779e+01 -3.436190043826603358e+01
-2.498049999999169657e+01 -3.431927296116199955e+01
-2.497949999999169890e+01 -3.427756340176848227e+01
-2.497849999999170123e+01 -3.423667314250596405e+01
-2.497749999999170001e+01 -3.419651711539132322e+01
-2.497649999999169879e+01 -3.415702149716516089e+01
-2.497549999999170112e+01 -3.411812187427879195e+01
-2.497449999999170345e+01 -3.407976176710381111e+01
-2.497349999999170223e+01 -3.404189143198588852e+01
-2.497249999999170100e+01 -3.400446688050691080e+01
-2.497149999999170333e+01 -3.396744907022292637e+01
-2.497049999999170566e+01 -3.393080323201422033e+01
-2.496949999999170444e+01 -3.389449830718834278e+01
-2.496849999999170322e+01 -3.385850647345571218e+01
-2.496749999999170555e+01 -3.382280274339404968e+01
-2.496649999999170788e+01 -3.378736462244734184e+01
-2.496549999999170666e+01 -3.375217181613383843e+01
-2.496449999999170544e+01 -3.371720597817418508e+01
-2.496349999999170777e+01 -3.368245049284217174e+01
-2.496249999999171010e+01 -3.364789028608934274e+01
-2.496149999999170888e+01 -3.361351166098727106e+01
-2.496049999999170765e+01 -3.357930215381735195e+01
-2.495949999999170998e+01 -3.354525040777633649e+01
-2.495849999999171231e+01 -3.351134606177098618e+01
-2.495749999999171109e+01 -3.347757965219546605e+01
-2.495649999999170987e+01 -3.344394252591979466e+01
-2.495549999999171220e+01 -3.341042676299630187e+01
-2.495449999999171453e+01 -3.337702510782171572e+01
-2.495349999999171331e+01 -3.334373090767681447e+01
-2.495249999999171209e+01 -3.331053805772945964e+01
-2.495149999999171442e+01 -3.327744095171200911e+01
-2.495049999999171675e+01 -3.324443443759881944e+01
-2.494949999999171553e+01 -3.321151377770077318e+01
-2.494849999999171430e+01 -3.317867461267010754e+01
-2.494749999999171663e+01 -3.314591292897925001e+01
-2.494649999999171897e+01 -3.311322502949020219e+01
-2.494549999999171774e+01 -3.308060750678204442e+01
-2.494449999999171652e+01 -3.304805721894276616e+01
-2.494349999999171885e+01 -3.301557126756993910e+01
-2.494249999999172118e+01 -3.298314697775291648e+01
